playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,AllStar,MVP,CyYoung,WorldSeriesMVP,GoldGlove
salveja01,0,9,9,87,19,8,3,4,818.0,302,121,21,87,85,,2.0,3.0,2,1179.0,38.0,143,,,3.9938875305623474,0.0,0.0,,,
salvoma01,0,33,50,135,93,40,9,1,2164.0,723,296,42,284,247,,13.0,16.0,3,3127.0,21.0,352,,,3.6931608133086877,0.0,0.0,,,
sambijo01,0,37,38,461,5,1,1,84,1887.0,562,212,48,195,489,32.0,18.0,10.0,1,2588.0,274.0,241,,,3.0333863275039747,1.0,0.0,0.0,0.0,0.0
sampebi01,0,25,21,182,14,0,0,2,898.0,312,124,26,133,176,20.0,11.0,16.0,3,1315.0,54.0,138,,,3.728285077951002,0.0,0.0,0.0,0.0,0.0
sampsch01,0,20,15,174,33,0,0,3,1076.0,390,176,40,87,176,14.0,6.0,12.0,1,1517.0,26.0,190,13.0,13.0,4.41635687732342,0.0,0.0,0.0,0.0,0.0
sanchdu01,0,19,11,288,0,0,0,8,896.0,292,136,33,126,214,18.0,17.0,19.0,1,1300.0,95.0,145,17.0,10.0,4.098214285714286,0.0,0.0,0.0,0.0,0.0
sanchje01,0,23,34,162,83,2,2,0,1574.0,564,310,82,281,384,22.0,21.0,15.0,7,2363.0,18.0,334,11.0,15.0,5.3176620076238885,0.0,0.0,0.0,0.0,0.0
sanchlu01,0,28,21,194,1,0,0,27,1109.0,371,154,32,145,216,30.0,7.0,15.0,2,1581.0,127.0,169,,,3.7493237150586114,0.0,0.0,0.0,0.0,0.0
sandebe01,0,80,70,168,157,144,14,2,4155.0,1496,498,34,297,468,,37.0,17.0,1,4724.0,10.0,789,,,3.2361010830324908,,,,,
sandeke01,0,29,45,408,1,0,0,86,1970.0,564,217,49,258,360,67.0,9.0,17.0,4,2741.0,285.0,240,,,2.9741116751269034,0.0,0.0,0.0,0.0,0.0
sandesc01,0,163,143,472,407,43,14,5,7685.0,2590,1093,297,625,1611,51.0,39.0,43.0,22,10709.0,18.0,1209,,,3.840078074170462,1.0,0.0,0.0,0.0,0.0
sandesc02,0,34,45,235,88,2,1,5,2045.0,674,368,93,276,632,31.0,38.0,14.0,4,2976.0,47.0,399,,,4.858679706601467,0.0,0.0,0.0,0.0,0.0
sanfofr01,0,37,55,164,98,26,3,6,2232.0,768,368,67,391,285,,10.0,3.0,1,3306.0,27.0,405,,,4.451612903225806,0.0,0.0,,,
sanfoja02,0,137,101,388,293,76,14,11,6148.0,1907,840,174,737,1182,59.0,59.0,46.0,21,8659.0,42.0,952,,,3.68900455432661,1.0,0.0,0.0,0.0,0.0
santaju01,0,17,31,209,42,1,0,1,1437.0,518,282,70,232,308,14.0,21.0,21.0,2,2139.0,46.0,306,5.0,7.0,5.298538622129437,0.0,0.0,0.0,0.0,0.0
santijo02,0,34,29,163,65,16,3,8,1668.0,518,231,56,200,404,7.0,15.0,11.0,2,2354.0,33.0,265,,,3.7392086330935252,1.0,0.0,0.0,0.0,0.0
santijo03,0,17,22,229,0,0,0,4,897.0,336,145,28,95,153,12.0,4.0,13.0,1,1314.0,63.0,155,6.0,10.0,4.364548494983278,0.0,0.0,0.0,0.0,0.0
santoal01,0,17,38,127,70,5,4,3,1480.0,533,235,36,194,268,26.0,24.0,13.0,2,2173.0,17.0,263,,,4.287162162162162,0.0,0.0,0.0,0.0,0.0
santovi01,0,23,48,186,87,1,0,0,1807.0,675,349,86,279,425,30.0,19.0,23.0,1,2722.0,33.0,387,25.0,21.0,5.214720531267294,0.0,0.0,0.0,0.0,0.0
sarfade01,0,5,4,92,4,0,0,0,358.0,97,60,11,81,131,3.0,8.0,8.0,1,529.0,26.0,67,4.0,4.0,4.5251396648044695,0.0,0.0,0.0,0.0,0.0
sarmima01,0,26,22,228,22,4,0,12,1541.0,461,199,42,172,283,30.0,7.0,3.0,5,2134.0,78.0,224,,,3.4866969500324463,0.0,0.0,0.0,0.0,0.0
sasakka01,0,7,16,228,0,0,0,129,670.0,165,78,24,77,242,13.0,15.0,9.0,0,925.0,201.0,90,7.0,9.0,3.1432835820895524,2.0,0.0,0.0,0.0,0.0
saucike01,0,15,11,139,3,0,0,19,611.0,183,75,7,104,94,18.0,7.0,15.0,1,858.0,53.0,82,,,3.314238952536825,0.0,0.0,0.0,0.0,0.0
sauersc01,0,20,17,471,0,0,0,5,1159.0,344,164,31,243,389,31.0,20.0,24.0,3,1710.0,98.0,183,10.0,5.0,3.82053494391717,0.0,0.0,0.0,0.0,0.0
saundto01,0,13,24,62,61,2,0,0,1037.0,343,175,33,204,304,2.0,7.0,13.0,2,1542.0,0.0,196,,,4.556412729026037,0.0,0.0,0.0,0.0,0.0
savagbo01,0,16,27,129,31,10,2,9,1269.0,433,203,23,215,171,,7.0,2.0,1,1882.0,59.0,227,,,4.319148936170213,0.0,0.0,,,
sawyeri01,0,12,9,74,20,4,2,0,601.0,229,100,17,96,82,19.0,14.0,8.0,3,895.0,18.0,108,,,4.492512479201331,0.0,0.0,0.0,0.0,0.0
scanlbo01,0,20,34,290,39,0,0,17,1610.0,583,276,41,209,245,23.0,24.0,23.0,8,2358.0,100.0,312,4.0,1.0,4.628571428571429,0.0,0.0,0.0,0.0,0.0
scanldo01,0,65,71,181,149,102,15,5,3756.0,1061,417,15,608,584,,17.0,36.0,1,5169.0,26.0,558,,,2.997603833865815,,,,,
scarbra01,0,80,85,318,168,59,9,12,4286.0,1487,656,88,611,564,,30.0,44.0,4,6297.0,75.0,755,,,4.1325244983667755,1.0,0.0,,,
scarbra02,0,3,10,60,5,0,0,6,390.0,126,65,10,41,63,3.0,10.0,5.0,0,552.0,22.0,70,,,4.5,0.0,0.0,0.0,0.0,0.0
scarcma01,0,6,19,159,0,0,0,21,629.0,192,86,20,117,164,23.0,18.0,8.0,1,912.0,68.0,96,,,3.6915739268680445,0.0,0.0,0.0,0.0,0.0
schacal01,0,14,10,53,18,8,1,2,591.0,254,98,4,61,38,,1.0,3.0,0,879.0,21.0,124,,,4.477157360406092,,0.0,,,
schafjo01,0,3,8,74,1,0,0,3,354.0,116,60,12,53,68,5.0,6.0,3.0,0,509.0,34.0,68,,,4.576271186440678,0.0,0.0,,0.0,
schalar01,0,6,7,58,14,3,0,1,511.0,199,76,11,91,77,3.0,3.0,5.0,1,781.0,19.0,98,,,4.015655577299413,0.0,0.0,,,
schanch01,0,28,43,155,72,23,2,14,1880.0,658,302,29,332,243,,18.0,24.0,2,2801.0,49.0,369,,,4.337234042553192,0.0,0.0,,,
schatda01,0,69,68,504,121,18,4,10,3951.0,1257,548,128,475,748,64.0,56.0,23.0,5,5569.0,117.0,617,,,3.744874715261959,0.0,0.0,0.0,0.0,0.0
schauru01,0,10,29,93,31,16,0,1,1201.0,384,149,12,137,164,,20.0,7.0,1,1680.0,43.0,215,,,3.349708576186511,,0.0,,,
scheica01,0,45,65,267,107,47,6,17,3212.0,1130,581,99,493,290,,35.0,30.0,6,4714.0,125.0,634,,,4.88387297633873,0.0,0.0,,,
scherbi01,0,8,10,228,2,0,0,11,934.0,307,141,31,140,207,29.0,8.0,2.0,2,1353.0,81.0,154,,,4.076017130620985,0.0,0.0,0.0,0.0,0.0
scherfr01,0,33,26,346,11,1,0,39,1609.0,522,218,46,245,297,40.0,23.0,30.0,3,2331.0,165.0,248,,,3.658172778123058,0.0,0.0,0.0,0.0,0.0
schilcu01,0,216,146,569,436,83,20,22,9783.0,2998,1253,347,711,3116,43.0,72.0,52.0,8,13284.0,81.0,1318,50.0,28.0,3.4581416743330267,6.0,0.0,0.0,1.0,0.0
schirca01,0,32,39,235,47,2,1,21,1660.0,522,263,62,267,471,22.0,21.0,9.0,8,2409.0,117.0,285,,,4.277710843373494,0.0,0.0,0.0,0.0,0.0
schmicr01,0,7,36,54,48,37,1,0,1084.0,464,219,7,185,93,,16.0,22.0,3,419.0,6.0,358,,,5.454797047970479,,,,,
schmida01,0,54,55,376,63,5,3,50,2706.0,962,389,85,237,479,47.0,27.0,18.0,3,3826.0,179.0,434,,,3.8813747228381374,0.0,0.0,0.0,0.0,0.0
schmifr01,0,13,11,85,15,3,2,5,676.0,206,94,10,122,98,,4.0,8.0,0,966.0,37.0,108,,,3.7544378698224854,0.0,0.0,,,
schmija01,0,130,96,323,314,20,9,0,5989.0,1846,878,184,792,1758,35.0,93.0,52.0,11,8532.0,1.0,958,48.0,31.0,3.958256804140925,3.0,0.0,0.0,0.0,0.0
schmijo01,0,93,114,366,235,86,16,20,5438.0,1766,714,97,757,746,5.0,40.0,35.0,6,7779.0,81.0,841,,,3.5450533284295696,2.0,0.0,,,
schmiwi01,0,31,29,194,55,11,1,2,1759.0,563,256,57,278,323,31.0,20.0,11.0,0,2534.0,50.0,281,,,3.929505400795907,0.0,0.0,,,
schneda01,0,2,5,117,8,0,0,2,499.0,185,87,16,70,86,17.0,10.0,3.0,2,744.0,38.0,103,,,4.707414829659319,0.0,0.0,0.0,0.0,0.0
schnepe01,0,59,86,207,162,84,10,4,3822.0,1199,377,16,498,487,,16.0,52.0,0,5399.0,35.0,541,,,2.663265306122449,,0.0,,,
schoesc01,0,47,57,577,93,2,1,9,2916.0,1035,541,112,398,568,38.0,28.0,47.0,6,4277.0,104.0,580,20.0,25.0,5.0092592592592595,0.0,0.0,0.0,0.0,0.0
schoomi01,0,15,29,260,0,0,0,98,875.0,283,113,23,103,248,19.0,14.0,5.0,3,1253.0,197.0,126,,,3.4868571428571427,0.0,0.0,0.0,0.0,0.0
schotge01,0,28,41,136,62,24,3,4,1762.0,590,243,22,222,192,,14.0,9.0,1,2546.0,45.0,300,,,3.7236095346197504,0.0,0.0,,,
schoupe01,0,66,77,288,176,3,1,2,3447.0,1198,586,140,420,813,36.0,24.0,39.0,5,4981.0,27.0,642,5.0,1.0,4.590078328981723,0.0,0.0,0.0,0.0,0.0
schrest01,0,3,6,52,2,0,0,1,221.0,66,43,9,27,55,4.0,2.0,8.0,0,318.0,14.0,44,1.0,1.0,5.253393665158371,0.0,0.0,0.0,0.0,0.0
schroch01,0,2,5,62,0,0,0,0,236.0,65,39,11,36,85,4.0,0.0,7.0,0,346.0,11.0,43,4.0,3.0,4.461864406779661,0.0,0.0,0.0,0.0,0.0
schroke01,0,51,51,176,137,22,3,1,2700.0,963,481,125,320,372,17.0,13.0,25.0,4,3907.0,12.0,535,,,4.81,1.0,0.0,0.0,0.0,0.0
schuero01,0,40,48,291,86,13,2,11,2737.0,861,414,96,393,563,46.0,40.0,24.0,6,3901.0,76.0,463,,,4.084033613445378,0.0,0.0,0.0,0.0,0.0
schulal01,0,47,62,160,110,56,5,4,2800.0,867,344,19,409,445,,22.0,20.0,3,3876.0,33.0,435,,,3.317142857142857,,,,,
schulba01,0,20,20,227,0,0,0,35,1040.0,303,140,38,116,264,24.0,15.0,15.0,3,1448.0,121.0,169,,,3.6346153846153846,0.0,0.0,0.0,0.0,0.0
schulbo01,0,9,13,65,19,3,0,0,549.0,179,105,17,125,67,0.0,7.0,7.0,0,845.0,23.0,117,,,5.163934426229508,0.0,0.0,,,
schulbu01,0,15,9,168,3,0,0,12,720.0,232,98,21,88,193,13.0,6.0,0.0,1,1015.0,59.0,108,,,3.675,0.0,0.0,0.0,0.0,0.0
schuldo01,0,15,25,76,59,4,0,0,1016.0,422,206,40,105,144,2.0,16.0,12.0,2,1521.0,6.0,231,,,5.474409448818897,0.0,0.0,0.0,0.0,0.0
schumha02,0,158,121,391,329,138,27,7,7447.0,2424,926,139,902,906,,54.0,24.0,0,10571.0,38.0,1080,,,3.3573250973546394,2.0,0.0,,,
schupfe01,0,61,39,216,120,62,11,6,3162.0,938,389,30,464,553,,24.0,33.0,1,4463.0,70.0,470,,,3.321631878557875,,0.0,,,
schwado01,0,49,48,172,103,18,5,4,2229.0,710,307,50,391,408,25.0,27.0,27.0,4,3251.0,34.0,367,,,3.718707940780619,1.0,0.0,0.0,0.0,0.0
schwaje01,0,2,2,54,0,0,0,0,207.0,49,32,1,60,59,2.0,8.0,3.0,1,306.0,15.0,34,,,4.173913043478261,0.0,0.0,0.0,0.0,0.0
scorehe01,0,55,46,150,127,47,11,3,2575.0,609,320,79,573,837,7.0,55.0,7.0,2,3696.0,11.0,364,,,3.355339805825243,2.0,0.0,0.0,0.0,
scotted01,0,23,26,59,51,42,0,2,1319.0,519,196,12,103,110,,12.0,20.0,0,0.0,8.0,274,,,4.012130401819561,,,,,
scottja01,0,103,109,356,195,115,11,19,5444.0,1969,776,94,493,657,,25.0,43.0,1,7758.0,124.0,904,,,3.848640705363703,,0.0,,,
scottji01,0,107,113,317,226,123,26,9,5676.0,1624,483,21,609,945,,33.0,53.0,3,7468.0,63.0,686,,,2.2975687103594082,,0.0,,,
scottmi02,0,8,7,133,0,0,0,4,516.0,177,71,18,50,70,11.0,3.0,4.0,0,734.0,54.0,89,,,3.7151162790697674,0.0,0.0,0.0,0.0,0.0
scottmi03,0,124,108,347,319,45,22,3,6206.0,1858,813,173,627,1469,53.0,39.0,33.0,19,8571.0,13.0,908,,,3.5370609087979377,3.0,0.0,1.0,0.0,0.0
scottti01,0,24,13,276,0,0,0,5,942.0,308,144,24,133,253,15.0,10.0,19.0,3,1375.0,75.0,157,,,4.127388535031847,0.0,0.0,0.0,0.0,0.0
scuddsc01,0,21,34,96,64,0,0,1,1159.0,395,206,42,206,226,19.0,16.0,13.0,3,1739.0,11.0,231,,,4.7989646246764455,0.0,0.0,0.0,0.0,0.0
scurrro01,0,19,32,332,7,0,0,39,1382.0,384,166,31,274,431,29.0,41.0,19.0,14,2021.0,145.0,190,,,3.2431259044862517,0.0,0.0,0.0,0.0,0.0
seaneru01,0,41,30,544,0,0,0,12,1698.0,515,258,58,285,574,28.0,48.0,15.0,1,2477.0,159.0,285,10.0,13.0,4.102473498233215,0.0,0.0,0.0,0.0,0.0
searara01,0,11,13,254,0,0,0,11,863.0,267,112,22,137,193,23.0,14.0,3.0,2,1242.0,101.0,120,,,3.504055619930475,0.0,0.0,0.0,0.0,0.0
searcst01,0,6,13,70,21,1,0,0,561.0,205,118,25,119,140,5.0,8.0,0.0,1,863.0,16.0,131,,,5.679144385026738,0.0,0.0,0.0,0.0,0.0
seatoto01,0,93,65,231,154,90,15,11,4020.0,1235,468,30,530,644,,34.0,42.0,0,4473.0,60.0,609,,,3.1432835820895524,,0.0,,,
seatsto01,0,12,9,57,20,6,2,1,532.0,194,88,12,58,69,,5.0,5.0,0,788.0,14.0,114,,,4.466165413533835,0.0,0.0,,,
seaveto01,1,311,205,656,647,231,61,1,14348.0,3971,1521,380,1390,3640,116.0,126.0,76.0,8,19369.0,6.0,1674,,,2.862210761081684,12.0,0.0,3.0,0.0,0.0
seaybo01,0,11,6,261,0,0,0,1,669.0,216,103,17,90,190,18.0,9.0,13.0,2,964.0,63.0,105,12.0,12.0,4.15695067264574,0.0,0.0,0.0,0.0,0.0
sebrabo01,0,15,29,94,52,7,2,1,1100.0,392,192,37,149,281,8.0,13.0,15.0,7,1626.0,13.0,212,,,4.712727272727273,0.0,0.0,0.0,0.0,0.0
seelbch01,0,10,8,75,3,0,0,14,392.0,118,49,11,51,79,5.0,6.0,5.0,0,544.0,36.0,52,,,3.375,0.0,0.0,0.0,0.0,0.0
seguidi01,0,92,111,639,171,28,7,71,5423.0,1656,765,185,786,1298,86.0,75.0,18.0,10,7741.0,264.0,867,,,3.8087774294670846,0.0,0.0,0.0,0.0,0.0
seiboso01,0,48,86,191,135,64,8,5,3191.0,1179,523,60,405,296,,15.0,16.0,3,4675.0,35.0,617,,,4.425258539642745,,0.0,,,
seleaa01,0,148,112,404,352,15,9,0,6459.0,2413,1102,225,798,1407,39.0,54.0,112.0,2,9534.0,15.0,1208,29.0,55.0,4.606595448211798,2.0,0.0,0.0,0.0,0.0
selleje01,0,13,22,61,51,7,2,0,989.0,364,182,33,164,226,5.0,15.0,9.0,8,1476.0,2.0,200,,,4.968655207280081,0.0,0.0,0.0,0.0,0.0
sellsda01,0,11,7,90,0,0,0,12,415.0,146,60,10,67,49,8.0,13.0,8.0,1,623.0,65.0,68,,,3.9036144578313254,0.0,0.0,0.0,0.0,0.0
selmadi01,0,42,54,307,76,11,6,31,2520.0,734,338,69,381,681,44.0,46.0,27.0,2,3558.0,124.0,375,,,3.6214285714285714,0.0,0.0,0.0,0.0,0.0
sembeca01,0,3,11,99,1,0,0,6,419.0,149,73,13,73,94,11.0,11.0,4.0,0,635.0,41.0,81,,,4.7040572792362765,0.0,0.0,0.0,0.0,0.0
semprra01,0,19,21,85,48,14,2,3,1032.0,360,169,39,136,156,2.0,10.0,9.0,0,1507.0,18.0,200,,,4.421511627906977,0.0,0.0,,0.0,
seoja01,0,28,40,118,102,1,0,0,1819.0,691,310,86,184,340,23.0,10.0,17.0,2,2639.0,8.0,341,36.0,19.0,4.601429356789445,0.0,0.0,0.0,0.0,0.0
seradbi01,0,35,55,95,92,86,4,1,2362.0,935,361,34,290,278,,80.0,8.0,0,3385.0,5.0,661,,,4.126587637595258,,,,,
serafda01,0,15,16,104,33,1,0,1,791.0,335,177,37,118,127,6.0,10.0,8.0,1,1226.0,15.0,191,11.0,4.0,6.041719342604298,0.0,0.0,0.0,0.0,0.0
serumga01,0,10,12,62,28,6,1,1,813.0,303,142,28,74,125,5.0,7.0,5.0,3,1158.0,13.0,146,,,4.715867158671586,0.0,0.0,0.0,0.0,0.0
servisc01,0,20,22,338,1,0,0,16,1249.0,435,231,56,182,413,28.0,25.0,26.0,1,1853.0,101.0,245,2.0,5.0,4.993594875900721,0.0,0.0,0.0,0.0,0.0
several01,0,3,7,88,0,0,0,9,333.0,104,38,7,47,53,13.0,7.0,4.0,1,475.0,41.0,44,,,3.081081081081081,0.0,0.0,0.0,0.0,0.0
sewared01,0,89,72,176,169,159,13,0,4457.0,1369,561,23,441,589,,22.0,32.0,0,6097.0,6.0,823,,,3.398474310074041,,,,,
sewelri01,0,143,97,390,243,137,20,15,6358.0,2101,819,116,748,636,,30.0,23.0,2,9101.0,88.0,983,,,3.477980497011639,4.0,0.0,,,
seymocy01,0,61,56,140,123,104,6,1,3087.0,951,430,25,655,584,,60.0,84.0,8,0.0,15.0,631,,,3.760932944606414,,,,,
shackbr01,0,2,0,63,0,0,0,0,138.0,39,21,6,19,32,1.0,4.0,8.0,1,198.0,14.0,22,0.0,1.0,4.108695652173913,0.0,0.0,0.0,0.0,0.0
shantbo01,0,119,99,537,171,78,15,48,5807.0,1795,726,151,643,1072,53.0,29.0,41.0,6,8045.0,192.0,817,,,3.375581195109351,3.0,1.0,0.0,0.0,8.0
shautjo01,0,99,109,360,208,103,5,18,5455.0,2097,838,75,534,512,,34.0,24.0,3,7928.0,102.0,1043,,,4.147754353803849,,0.0,,,
shawbo01,0,108,98,430,223,55,14,32,5334.0,1837,696,149,511,880,68.0,51.0,56.0,12,7587.0,101.0,791,,,3.5230596175478066,1.0,0.0,0.0,0.0,0.0
shawdo01,0,13,14,138,1,0,0,6,566.0,166,84,19,101,123,16.0,11.0,3.0,0,816.0,55.0,95,,,4.007067137809187,0.0,0.0,0.0,0.0,0.0
shawdu01,0,83,121,211,207,196,13,0,5286.0,1710,607,41,396,950,,70.0,3.0,0,6309.0,4.0,1050,,,3.1004540295119183,,,,,
shawje01,0,34,54,633,19,0,0,203,2544.0,821,334,91,234,545,44.0,18.0,25.0,1,3549.0,384.0,368,5.0,2.0,3.544811320754717,2.0,0.0,0.0,0.0,0.0
shawji01,0,84,98,287,193,96,17,17,4801.0,1446,546,28,688,767,,58.0,24.0,8,6584.0,68.0,674,,,3.070610289523016,,0.0,,,
shawkbo01,0,196,150,488,334,197,33,28,8811.0,2722,1008,114,1018,1360,,40.0,48.0,1,12074.0,113.0,1200,,,3.0888661899897856,,0.0,,,
sheasp01,0,56,46,195,118,48,12,5,2831.0,849,398,66,497,361,0.0,15.0,19.0,2,4076.0,50.0,453,,,3.7958318615330273,1.0,0.0,,,
sheehto02,0,17,39,146,54,26,3,5,1821.0,677,270,14,242,169,,12.0,7.0,1,2589.0,64.0,359,,,4.003294892915981,,0.0,,,
sheldro01,0,38,36,160,101,17,4,2,2174.0,741,329,87,207,371,17.0,24.0,14.0,1,3062.0,19.0,358,,,4.086016559337627,0.0,0.0,0.0,0.0,0.0
shellji01,0,16,30,165,48,8,2,2,1362.0,443,192,40,200,222,14.0,6.0,8.0,2,1960.0,36.0,228,,,3.806167400881057,0.0,0.0,0.0,0.0,0.0
sherdbi01,0,165,146,514,272,159,11,26,8128.0,3018,1120,149,661,839,,26.0,54.0,3,11604.0,163.0,1326,,,3.720472440944882,,0.0,,,
sheriro01,0,23,24,87,44,20,0,7,1239.0,473,216,23,166,149,,10.0,13.0,0,1851.0,29.0,254,,,4.707021791767555,,0.0,,,
sherrla01,0,53,44,416,16,2,1,82,2398.0,747,326,78,374,606,55.0,45.0,32.0,2,3480.0,245.0,377,,,3.670558798999166,0.0,0.0,0.0,1.0,0.0
shielsc01,0,46,44,491,15,0,0,21,2091.0,589,246,55,278,631,21.0,49.0,21.0,0,2916.0,114.0,285,17.0,15.0,3.176470588235294,0.0,0.0,0.0,0.0,0.0
shielst01,0,8,8,102,6,0,0,3,657.0,269,128,32,91,126,13.0,15.0,3.0,1,991.0,32.0,146,,,5.260273972602739,0.0,0.0,0.0,0.0,0.0
shirlbo01,0,67,94,434,162,16,2,18,4296.0,1432,608,127,543,790,72.0,15.0,20.0,11,6106.0,105.0,689,,,3.82122905027933,0.0,0.0,0.0,0.0,0.0
shirlte01,0,19,30,102,54,19,3,2,1340.0,443,211,20,290,168,,7.0,5.0,0,2021.0,26.0,247,,,4.251492537313433,0.0,0.0,,,
shockur01,0,187,117,412,317,200,28,25,8045.0,2709,945,126,657,983,,20.0,37.0,3,11140.0,68.0,1127,,,3.1715351149782474,,0.0,,,
shoffmi01,0,25,26,134,51,22,2,3,1731.0,647,294,34,214,180,,7.0,12.0,4,2549.0,41.0,331,,,4.58578856152513,0.0,0.0,,,
shorebi01,0,26,15,96,39,14,2,7,1186.0,425,183,28,168,129,,6.0,6.0,0,1740.0,39.0,218,,,4.16610455311973,,0.0,,,
shoreer01,0,65,43,160,121,56,9,5,2938.0,906,269,12,270,309,,16.0,27.0,3,3987.0,23.0,373,,,2.472089857045609,,0.0,,,
shortbi01,0,5,11,73,16,3,1,2,396.0,130,69,8,64,71,2.0,9.0,3.0,0,577.0,16.0,75,,,4.704545454545454,0.0,0.0,0.0,0.0,0.0
shortch02,0,135,132,501,308,88,24,18,6975.0,2215,886,183,806,1629,74.0,73.0,61.0,6,9801.0,78.0,991,,,3.4296774193548387,2.0,0.0,0.0,0.0,0.0
shouncl01,0,73,59,454,85,34,3,29,3861.0,1325,559,81,404,483,,15.0,10.0,2,5466.0,207.0,631,,,3.909090909090909,0.0,0.0,,,
shousbr01,0,13,10,467,0,0,0,6,1052.0,347,145,31,118,233,31.0,7.0,20.0,2,1508.0,101.0,163,18.0,10.0,3.7214828897338403,0.0,0.0,0.0,0.0,0.0
shower01,0,101,89,332,235,35,11,7,4965.0,1526,673,171,610,971,49.0,36.0,46.0,22,6968.0,37.0,739,,,3.659818731117825,0.0,0.0,0.0,0.0,0.0
shrevle01,0,19,37,57,57,53,3,0,1420.0,551,257,31,189,141,,32.0,13.0,0,2066.0,0.0,361,,,4.886619718309859,,,,,
shueypa01,0,45,28,476,0,0,0,23,1590.0,471,228,43,277,556,32.0,36.0,14.0,1,2309.0,156.0,252,9.0,7.0,3.871698113207547,0.0,0.0,0.0,0.0,0.0
siebepa01,0,3,8,87,7,1,1,3,387.0,130,54,6,73,59,18.0,6.0,4.0,1,578.0,30.0,61,,,3.7674418604651163,0.0,0.0,0.0,0.0,0.0
siebeso01,0,140,114,399,307,67,21,16,6456.0,1919,767,197,692,1512,55.0,60.0,54.0,8,8951.0,42.0,907,,,3.20771375464684,2.0,0.0,0.0,0.0,0.0
sieveed01,0,83,83,203,174,136,14,2,4521.0,1550,435,24,311,470,,21.0,39.0,1,3366.0,28.0,674,,,2.597876575978766,,,,,
silvaca01,0,70,70,316,180,6,2,2,3725.0,1496,645,153,238,554,25.0,32.0,45.0,4,5319.0,39.0,687,43.0,34.0,4.675167785234899,0.0,0.0,0.0,0.0,0.0
silvajo01,0,25,28,154,53,2,0,4,1282.0,507,257,47,154,298,16.0,14.0,13.0,7,1915.0,32.0,285,13.0,6.0,5.412636505460219,0.0,0.0,0.0,0.0,0.0
simaal01,0,11,21,100,30,4,0,4,926.0,343,158,31,132,111,,4.0,4.0,0,1376.0,30.0,187,,,4.606911447084233,0.0,0.0,,,
simasbi01,0,18,19,308,0,0,0,23,1015.0,332,144,39,149,265,27.0,9.0,14.0,1,1481.0,102.0,159,6.0,4.0,3.830541871921182,0.0,0.0,0.0,0.0,0.0
simmocu01,0,193,183,569,462,163,36,5,10045.0,3313,1318,255,1063,1697,62.0,39.0,53.0,4,14144.0,54.0,1551,,,3.5426580388252864,3.0,0.0,0.0,0.0,0.0
simonja01,0,26,17,96,53,1,0,1,1067.0,399,201,57,125,191,8.0,6.0,15.0,0,1552.0,13.0,213,14.0,13.0,5.08622305529522,0.0,0.0,0.0,0.0,0.0
simpswa01,0,36,31,122,107,13,2,0,1908.0,606,309,57,315,353,15.0,37.0,23.0,3,2794.0,7.0,342,,,4.372641509433962,1.0,0.0,0.0,0.0,0.0
singebi01,0,118,127,322,308,94,24,2,6522.0,1952,819,132,781,1515,50.0,67.0,63.0,11,9143.0,7.0,944,,,3.390524379024839,2.0,0.0,0.0,0.0,0.0
singlel01,0,11,17,145,19,2,0,4,983.0,322,176,33,146,160,3.0,19.0,5.0,1,1431.0,65.0,192,,,4.834181078331638,0.0,0.0,,,
sirotmi01,0,45,42,125,111,9,1,0,2131.0,803,340,86,207,435,4.0,18.0,7.0,3,3056.0,3.0,398,4.0,3.0,4.307836696386673,0.0,0.0,0.0,0.0,0.0
siscoan01,0,3,9,151,0,0,0,1,443.0,153,85,16,93,141,10.0,9.0,4.0,0,681.0,35.0,87,6.0,8.0,5.18058690744921,0.0,0.0,0.0,0.0,0.0
siskdo01,0,22,20,332,0,0,0,33,1570.0,527,190,15,267,195,33.0,15.0,20.0,3,2298.0,161.0,238,,,3.267515923566879,0.0,0.0,0.0,0.0,0.0
siskto01,0,40,49,316,99,19,4,10,2785.0,937,404,57,358,441,60.0,39.0,17.0,0,3972.0,63.0,457,,,3.9166965888689407,0.0,0.0,0.0,0.0,0.0
sisleda01,0,38,44,247,59,12,1,29,1969.0,622,316,70,368,355,15.0,25.0,16.0,3,2907.0,103.0,352,,,4.33316404266125,0.0,0.0,0.0,0.0,
sivespe01,0,7,11,62,16,5,0,3,612.0,257,122,23,116,58,,4.0,2.0,1,964.0,31.0,136,,,5.382352941176471,,0.0,,,
skokcr01,0,4,7,107,0,0,0,5,450.0,170,81,19,58,85,12.0,8.0,3.0,1,664.0,38.0,93,,,4.86,0.0,0.0,0.0,0.0,0.0
slatoji01,0,151,158,496,360,86,22,14,8051.0,2773,1202,277,1004,1191,65.0,97.0,48.0,6,11535.0,71.0,1335,,,4.031052043224444,1.0,0.0,0.0,0.0,0.0
sleatlo01,0,12,18,131,21,7,1,5,902.0,306,157,32,172,152,16.0,3.0,8.0,1,1367.0,54.0,181,,,4.699556541019955,0.0,0.0,,,
slocuhe01,0,28,37,548,0,0,0,98,1893.0,636,286,38,358,513,40.0,57.0,21.0,2,2853.0,297.0,320,4.0,5.0,4.079239302694137,1.0,0.0,0.0,0.0,0.0
